0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
-2.4473629238594756,-2.415166439316526,-2.166981761243834,-1.7237309751591823,-1.0756186958473617,-0.3689823900097532,0.318391897092158,0.9400175650986522,1.3347879237513496,1.5543341739338892,1.5977990879035462,1.393744587066841,1.048339021726055,0.624658569969957,0.14980386829640724,-0.2831474242862463,-0.6453990523696408,-0.9245555389984524,-1.0391265824076374,-1.0360663171701336,-0.9387466886987302,-0.7386403043867185,-0.47561072307706254,-0.2023493477896378,0.06739824230900465,0.26306588807082215,0.38242010332641707,0.4275980093052787,0.3701643063440577,0.24294047117004705,0.09162354944190054,-0.06942574005274316,-0.1751197858898535,-0.22307463955565102,-0.2124546457534708,-0.1188735106174799,0.017765166721302544,0.16946001758374118,0.321572358801912,0.4280115102688902,0.4918392434528482,0.5111818868509562,0.4638492099499175,0.3800325788195086,0.273952119611026,0.1524748745239069,0.04092488877209485,-0.051027454084258246,-0.11901571672188169,-0.13514163869092036,-0.11888620131717499,-0.07858083557317794,-0.018554246034873198,0.031239289536745846,0.058341356898185925,0.05604225450561157
-5.3648507635014795,-5.124527100953066,-4.627913481414552,-3.844858145240046,-2.705295776166417,-1.486512795710829,-0.1861803620298399,1.0220143891791347,2.1106023662322815,3.0079549610948897,3.5582951503271936,3.903170858943445,3.938814750536993,3.668614465647652,3.241007556303697,2.603332924866946,1.8699196017355837,1.103888575981138,0.3552777305213757,-0.2884261346935588,-0.844343380373245,-1.181195223693356,-1.3355923493508184,-1.3503368210538373,-1.1060851228965103,-0.7458113960627812,-0.2900916912506699,0.2576204398655779,0.7914868221597218,1.3115074556317619,1.714708034886945,2.0442134882535687,2.285772179052952,2.3907708091565487,2.432641806926416,2.394820819699823,2.2321405491624327,1.9823008610676631,1.5984195260229097,1.0061818101473128,0.29273590333157884,-0.605089709200189,-1.614820361399931,-2.650083088496011,-3.6441521981166405,-4.432526702934161,-5.047194391886477,-5.24585613207962,-5.069089121693819,-4.621758305159729,-3.7075079116223457,-2.601269388391279,-1.3545376404014966,-0.050705503508250205,1.1467925712341804,2.2491496429995657
-0.47591633419214524,-0.20527051972134652,0.14643395499839518,0.5887334029375437,1.1024714703299714,1.598546554124778,2.0640102804573517,2.3750351892839103,2.5758302308815795,2.6157579381765825,2.4336022585517103,2.14015128979054,1.694703476137727,1.1507301041353915,0.574451214558992,-0.014293749154294155,-0.5433075858782246,-1.0206042400386046,-1.3788199665835799,-1.62555837352485,-1.7964254508091653,-1.8424699749918454,-1.8283921318327665,-1.7718720774685446,-1.6693442712400604,-1.556691647790565,-1.4357204907794923,-1.30709554130151,-1.1727603642730393,-1.0327149596940803,-0.8781629339936321,-0.7196672196181089,-0.5567599880102236,-0.4032947517926628,-0.2631016290885051,-0.14241582827822036,-0.06202872301977215,-0.004391555345043178,0.02074531637251712,0.016366311606898776,0.0018085814522094314,-0.02069007774875947,-0.022193808481609994,-5.613511243340863e-08,0.08064080377629651,0.23807848878115245,0.4460770782937055,0.7379271751391624,1.0424026755025015,1.3405993306412385,1.5314764428588274,1.5668015325016067,1.4717925302402077,1.0499499540161754,0.46627347521157614,-0.26220175853352967
-3.9682660949160415,-3.940449892056246,-3.749366564633404,-3.407829336505919,-2.9330487905791025,-2.346632868805171,-1.664651405161843,-0.9531885364672024,-0.23873274870643824,0.45427309906433583,1.1034317747180826,1.6606757723760417,2.1334925646453162,2.517804498240454,2.8124029099249457,3.0189481265112246,3.123615859087356,3.173931263539805,3.189828373159854,3.190918172824054,3.1964885989942284,3.2308751125729493,3.2857566920030137,3.348555078353006,3.4027609103950667,3.4279337246048915,3.3690959822046884,3.218141625398651,2.962803551521905,2.59533493042287,2.112509204463255,1.4884853031325609,0.7821758015376008,0.018150162284127414,-0.7754898436931356,-1.5671101371304932,-2.2851685010714022,-2.8952549898265447,-3.3661542421488626,-3.6705437120886346,-3.7849936689934776,-3.624890596652939,-3.269724567822462,-2.746364937078422,-2.089734041380084,-1.3428072000695974,-0.5788755572922406,0.12062795536983123,0.713513486317498,1.1658776803304531,1.4521036785672028,1.5057682962469576,1.4055983425092216,1.1805502164427235,0.8642806324006989,0.4951466200008876
-4.404671822599562,-4.391465411184036,-4.131852580886629,-3.596844341250647,-2.6365991037429315,-1.5380282723126448,-0.28082112686254845,1.0109796547096281,2.2386932973155362,3.345371486069509,4.149039412566151,4.7536669455906635,5.043661885386397,4.985297587241228,4.737893538486381,4.221963870423275,3.553605327882365,2.817900259033686,2.046069326242731,1.342826685747923,0.7021150897006944,0.23647226311040437,-0.08120345779617927,-0.2862038186112788,-0.28754495820598985,-0.19974612542102949,-0.0384182576269963,0.20050660885380012,0.4397685200926711,0.6793674760896167,0.8578133584197674,0.9883221421199588,1.0610935908779437,1.0220173002906796,0.9257803970801585,0.7556979225109841,0.4956028805678002,0.1954551533675422,-0.15576163229073225,-0.5396321677243137,-0.9308460408426783,-1.3206595489790454,-1.6713940785487997,-1.984928873995626,-2.213856741673255,-2.331852791428057,-2.3707197335583294,-2.2579911369961727,-2.0465360213368027,-1.7708059701748875,-1.4272919996060898,-1.0999021954642887,-0.7904839928976176,-0.5907895676374855,-0.47298828939759724,-0.4284598269126638
-4.066061272427808,-3.9521785729196766,-3.592340661235024,-2.9576116300589654,-1.922815815276289,-0.7737306853128815,0.5024128096065343,1.7477107777163265,2.893665454771181,3.87068053146558,4.499302294296436,4.913930575723797,5.000570632990283,4.750822779857556,4.324398755677729,3.656278712984504,2.863798777223712,2.02097471286268,1.1677379892984214,0.3992176797752284,-0.29595103241830656,-0.798960724695261,-1.143378867921561,-1.3672580285444995,-1.3753492238850322,-1.2912222991061022,-1.1312125590602875,-0.8974116480184499,-0.668370019405769,-0.44408767322224496,-0.2877932235230706,-0.1750727034938285,-0.11439145639184632,-0.12791706560435664,-0.1648210860234937,-0.22786163029383122,-0.28521746649253527,-0.3230828412597496,-0.32380106996128616,-0.24973331230147705,-0.13001549776798896,0.06145781112753043,0.293857020771182,0.5298149745357493,0.7304816485173692,0.812095009781505,0.7967575076041676,0.5585829761979306,0.14338221345775948,-0.39146564078968094,-1.0830237897592334,-1.7690146181168351,-2.439097653624882,-2.9063513895499025,-3.1806002647441276,-3.2821605803371146
-0.9983224676609931,-0.8841815219817466,-0.7093255680662591,-0.47715561266936,-0.17606006178572992,0.1526459912216465,0.4818978506441556,0.7973330239559661,1.0489212665600498,1.2488465892135723,1.3960992015305358,1.4661829218276907,1.4847978521322502,1.4685415449057815,1.419319687245812,1.3480121684558546,1.2684081129999816,1.1814999340446293,1.0798575713044025,0.9556608591077148,0.8069288923454054,0.6197484940546623,0.38663649140923984,0.13000394821603173,-0.14620114373049528,-0.420188497947994,-0.6662582316535823,-0.8780177189699268,-1.024437988705234,-1.0878964271327534,-1.0886819924876843,-1.0234461686922702,-0.8722708327824371,-0.6918544228995571,-0.4914264492974898,-0.29559778366517475,-0.1408155525439116,-0.028112177603743606,0.028741370843923586,0.00979921243065704,-0.04391956896889891,-0.1266618697647175,-0.22678360447776336,-0.31909092936424405,-0.39974113261393895,-0.45955920705661657,-0.49042928508644196,-0.5048919824152661,-0.5045285693503941,-0.4921265725765905,-0.4802200660680033,-0.46984268932059675,-0.463637496615388,-0.4532941525997414,-0.4298782977467947,-0.388971963176519
-2.5865712252926696,-2.2625849339384665,-1.8014973244305643,-1.1871788299273516,-0.38693321292611504,0.444916491782519,1.305700273899319,2.0670761534516355,2.726660228446966,3.2281355507547724,3.45453970737131,3.519350459423563,3.3419358218712025,2.926295870460545,2.388713103257353,1.6894950148408083,0.9198312302337726,0.1274711187070175,-0.6466679961286709,-1.339292445345778,-1.9652534973058287,-2.4305969496897313,-2.7667457149167203,-3.003711828704702,-3.054031586761996,-3.0070781066557695,-2.8785446296319295,-2.618361929070167,-2.3137788188734922,-1.964795299041905,-1.5789969005791504,-1.1972137151184497,-0.8217643630042866,-0.4913191533197811,-0.19086709540821684,0.06888203006439109,0.27418518891542215,0.4548626054738036,0.6038517524861041,0.7268932398142778,0.8360195851531782,0.9252509546389716,0.9865934390664338,1.0261347828370717,1.0219091668768796,0.9671362321456682,0.8779372924771729,0.7278124294184992,0.5460898147797602,0.34601133650496524,0.14196273889506014,-0.032841880308684,-0.18125287416130714,-0.2360776891196842,-0.2229728773938166,-0.14908892600309878
-0.2378203209032665,-0.10588742498998582,0.06407763296449259,0.2661702587015383,0.4941847659471319,0.7088791372896277,0.8933814600272435,1.0311051973470906,1.0557761425874739,1.0001118147133448,0.8658213382760288,0.6294947522267392,0.35092610579835454,0.06097984090456854,-0.217227101451277,-0.4234427453693892,-0.5685625367360491,-0.6502416045522043,-0.6384417866524931,-0.5761773248416852,-0.4759637223102983,-0.3388713453603237,-0.17728104442582857,-0.007065616081163503,0.16820504985396603,0.330461681329403,0.4692187467258859,0.5813594741673841,0.6472749036307838,0.6591808535067283,0.6314061092582238,0.5624429427563895,0.43872223327628035,0.2934873693819726,0.13190417000390225,-0.0342839171602467,-0.17866920546069148,-0.2961242108199136,-0.3747550633061404,-0.3888991873160854,-0.36742756938489957,-0.31416458518176293,-0.2341125067797835,-0.15841971155523127,-0.09460854175284693,-0.056109795086972634,-0.05532032851433239,-0.07063366732334247,-0.09722344266729982,-0.10456507216740353,-0.06940506286060874,0.009611084961355053,0.1554779687276714,0.34916897797554614,0.5443127687332943,0.7265064872034169
-4.391170015429376,-4.305840952391163,-3.9847588043846915,-3.400187914354871,-2.4256837641911577,-1.334494469755538,-0.11205812417380612,1.0981971502627474,2.220187665475491,3.188711343564753,3.8234736401179945,4.249113013267273,4.3511827339239195,4.113411392180951,3.694904894449861,3.025485267954072,2.22006147942097,1.3567596946136793,0.47038756804859805,-0.33831155926411516,-1.076958986776657,-1.6220721732104768,-1.99424761508751,-2.2322648577027535,-2.205106120335816,-2.0385783202816645,-1.7555701921760956,-1.2980843375128894,-0.796673876540295,-0.251338809258312,0.2839544182241679,0.7745360017909579,1.209586667598833,1.4921983826171914,1.6835540690525974,1.7532844178275813,1.6551792554384694,1.4778978146153579,1.1964043043965353,0.8438073749700177,0.4739427691954673,0.10380573007396449,-0.2011460997160678,-0.45247125047016584,-0.5921524354852139,-0.6309844889188689,-0.6102236847327209,-0.5133666819266195,-0.4116583184478278,-0.3147249551261922,-0.2779281804513607,-0.3005987194695896,-0.3702817865193073,-0.5170747352600336,-0.6725688944534621,-0.835848347209835
